mode,label,broker,port,transport,tls,topic,seq,t_pub_ns,t_recv_ns,latency_s,qos,client_id,sent_known
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,44,102621854850000,102621941143000,0.086293,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,45,102621905564400,102622020967700,0.1154033,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,46,102621956437800,102622096542700,0.1401049,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,47,102622007367500,102622096719400,0.0893519,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,48,102622058231300,102622169860200,0.1116289,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,49,102622108684500,102622242655000,0.1339705,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,50,102622159312200,102622243041100,0.0837289,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,51,102622209799200,102622315465200,0.105666,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,52,102622260805700,102622389992500,0.1291868,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,53,102622311319800,102622390184200,0.0788644,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,54,102622362008300,102622468453000,0.1064447,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,55,102622412460300,102622545021200,0.1325609,0,latency-ws9001-3ccb2da2,True
