mode,label,broker,port,transport,tls,topic,seq,t_pub_ns,t_recv_ns,latency_s,qos,client_id,sent_known
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,58,101520230247400,101520381906400,0.151659,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,59,101520280772700,101520382043000,0.1012703,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,60,101520331331800,101520459697500,0.1283657,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,61,101520382194200,101520537888700,0.1556945,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,62,101520432829800,101520538053500,0.1052237,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,63,101520483485600,101520617273900,0.1337883,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,64,101520534551300,101520617506100,0.0829548,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,65,101520585602000,101520699284800,0.1136828,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,66,101520636635100,101520790866800,0.1542317,0,latency-wss443-3d6ed7b5,True
wss443,WebSocket 443 con TLS,mqtt.mecatronica-ibero.mx,443,websockets,True,huber/latency/wss443/3d6ed7b5,67,101520687348900,101520790931500,0.1035826,0,latency-wss443-3d6ed7b5,True
